cycle_id,time_end_end[sec]
a060733e63a9cc476342ca190d04ad027a241d33,14
e685d847b4c70e354e47ea3990cefda3265aa5c6,13
c8e648b92cc133a604b5e1f4da1ced943788e64b,14
ece2f255eed8ad9eff6e236152de65e804c6adb5,14
9766e22b42b7b3f3923cb9c2502dfc2dd5d0a5b0,15
6d74e8f83e96f536cbbad98cd4fe6fbd1cd67663,25
9b3257e4d1a63e0a4d971a331eaf7b9a08d98040,25
610caab590fe224c02c8f509431f6428fe8e1063,25
af323712479ba1e2a5b8e519030d021915228c48,14
7ddfc8ae1c4d712b0e52d2595b36743700940873,22
1375e931d7c7e6de8b297378fc296029d476d7e8,15
776b86e99a1ce18a5093db457109807b766d49c1,18
e1bc286245ce5f798b5312d65bba64c71921a3f4,15
585b1cb97b4b9e81b55d68e04b6c1e1195058a8f,14
5a87fa172eb1368fe413af34511d1eb3f2674a9f,16
7587431987258e94748d5f2fda1e6ca049a21600,15
53def501409cd1f9e20ac43edba6f2949bb366c8,15
7c19a1ff4c217f03c0be62baf1169d689f566825,15
8019416d8197df8881788f889edfcf2ad45c4bf8,22
ebe7bb58a541bf397333f466d412e617266ee5aa,15
ef3015cc99f7bd51862c1d95014e8332d24c2341,26
6a688cf36e23aded8c9796b786e92144cb4a5830,16
8cfc1b1207577943d412789765a3a2085f1b3036,10
577f7b3b5462fdf84c0956a3bec5296bf7821677,11
65b08c4f91a4e5d78eb645b46d06d7a46f8c62dd,14
fa91c1b28647bd4217b0c325249aff9638fbeb6a,14
1da8ccdbfe2faa3e6801fe44eaf3c336aab48bec,109
8a8b8ec8d244b18eeaf651d0ea6e84db579e7d92,24
3a818ed6a833f083a2db9bb6804c1bdb43b9b0ec,40
309b34f0573d0ec593c17008e8ef4151dfc35a12,38
0344ca3f2d43e3732bf16370262303be8761a523,18
c68285bb3392665827595ac408a5fad828b0351f,15
21bab1d3a0b48c37592686fed7e1b2025fbf78aa,116
ad648cf8a8a90bdee129266ca7b686a5b9a87561,27
18e692478dcf91fdceb9b9fdca7c61a1111d63aa,10
5ffb662019501692112fbebf15d92d01c17f1322,13
a37d19eb45d76cd6ab4e2c8fa9fc156bf7be97db,12
1571050a196198f336ae487ee3b6df629d3ee9da,37
f2d8493ac44995170ff84bb895e3a73e0127cc68,15
daeed97201c060563c9509e7d63b23094cb31664,11
cc94767e7eabdfcf9d1cab1d8d1d8556864394c6,21
d6ad3f01574b839670d4ea5cf82a601eee7e0c16,13
3e08af573f8b50da5202f55df62c925f88a47f3d,15
a2dce32cdab108e7e281dfc27dd0a394e1419ce1,14
fdf05fa29babe21e64f9a5b268dc8406d449d4f1,14
ff4967536b75fb18d048cc2a505f68835987d155,21
7076b7408f06bc8a277f58e7bb6c2ec3372d5d6f,11
c7554151d3f695718a5bd431e22c7f4c39a0b261,14
ae862ae116f2056421ab8d6e997e7b64a95828a5,14
d65b9d2bed09847ef28b9ceb30c9f8a96e0c12fe,14
36217ee164239391c672fdfc8f5bd080beab5c4b,14
cc6beb2d05347fba64d933906ae2b712b1a43302,16
44854912194177d67cdfa1dc765ba684eb013a4c,17
fd60085a2a3891ab6db46dd3b75e9dd67a7c734a,21
f4bfd9c71f51fb541d0fd203f0df2e609632dc62,17
3b6867fc25b5dbf27925fdced660553ea8289dda,17
ed94e5a5cce33af89dc1b1475204734b17f64bb0,16
0726ffe1e9e923b678db5484ff0055b0f63d81e8,17
87eff4c78fac85c1b5f2309887f6be5fa2972537,14
732ea5e94fdf8fef42b5c21d001983fb24d2842a,13
09d70ce73dd37544c92621eecb7faf062fccbd5b,15
15d5503215a4cd1efc1ae6659d82194a22ebee9b,21
1dbfaeecbd104a6edae43fcd3350c06a7cb51146,22
33a1f82a139a9072892fab77039e9234d205b5af,2
060e66bf995177adfc4d73a2a4c9bea70dc5e441,1
9a7de3974d64a5410e577933e141797928adca71,1
1e9e36640f762d29c07d8322c361ece163b179fb,14
c56b87d6efe530590b6d9a07e41ca00af208ce37,20
0f32b292c2c86776f7ce3e47105c16359e0fe5a4,17
07f3694a5c85ff5ee8c556817c0d2ea3504f26f7,15
5cb988334179b4f04a27c59c1e6a888db0dbfc9c,23
713c77ceda21d0c3cc9c213341259d64fb46fdc7,18
0dc5b94a0d098c4474dee9f2c7d74818c9a7faee,15
ae924788d9b222beefa1723b3d704975fc4e877a,20
729bcc46b503c1574c7c93a65e902f436b4ec6ec,14
1f0dfc31b51a445eb2cfbee5321800cf51e10b67,27
88654b79c92386b7c411f064cc373e7698a49449,41
6ea2fc8d38e035bafaa92c7d3b007be38c2e9000,21
f0930aa1512a408635d2286c01d49523b1234db7,17
be3638eb477a8635f647c9a4fefdce7ca2e2408a,28
